id,code,display
3924,"37015-5","Abdomen X-ray PA prone"
3925,"24648-8","Chest X-ray PA upright"
3926,"37014-8","Knee - left X-ray PA standing"
3927,"37755-6","Knee - right X-ray PA standing"
3928,"37477-7","Knee X-ray PA standing and W 45 degree flexion"
3929,"37476-9","Knee X-ray PA W 45 degree flexion"
3930,"39324-9","Wrist - left X-ray PA W clenched fist"
3931,"69263-2","Wrist - right X-ray PA W clenched fist"
3932,"24828-6","Mandible X-ray panorex"
3933,"24871-6","Pelvis X-ray pelvimetry"
3934,"37998-2","Elbow X-ray radial head capitellar"
3935,"37999-0","Elbow - bilateral X-ray radial head capitellar"
3936,"38000-6","Elbow - left X-ray radial head capitellar"
3937,"38006-3","Elbow - right X-ray radial head capitellar"
3938,"38068-3","Chest X-ray right anterior oblique"
3939,"36996-7","Abdomen X-ray right lateral"
3940,"37010-6","Chest X-ray right oblique"
3941,"37011-4","Spine Lumbar X-ray right oblique"
3942,"37018-9","Knee X-ray Rosenberg standing"
3943,"37020-5","Knee - bilateral X-ray Rosenberg standing"
3944,"37019-7","Knee - left X-ray Rosenberg standing"
3945,"37752-3","Knee - right X-ray Rosenberg standing"
3946,"39323-1","Abdomen X-ray right posterior oblique"
3947,"49511-9","Femoral artery Fluoroscopic angiogram runoff W and WO contrast IA"
3948,"24699-1","Femoral artery Fluoroscopic angiogram runoff W contrast IA"
3949,"26178-4","Femoral artery - bilateral Fluoroscopic angiogram runoff W contrast IA"
3950,"26179-2","Femoral artery - left Fluoroscopic angiogram runoff W contrast IA"
3951,"26180-0","Femoral artery - right Fluoroscopic angiogram runoff W contrast IA"
3952,"42812-8","Wrist X-ray scaphoid single view"
3953,"42813-6","Wrist - bilateral X-ray scaphoid single view"
3954,"42814-4","Wrist - left X-ray scaphoid single view"
3955,"42811-0","Wrist - right X-ray scaphoid single view"
3956,"44206-1","Spine Thoracic and Lumbar X-ray scoliosis single view"
3957,"30714-0","Spine Thoracic and Lumbar X-ray scoliosis AP"
3958,"42426-7","Spine Thoracic and Lumbar X-ray scoliosis AP sitting"
3959,"37659-0","Spine Thoracic and Lumbar X-ray scoliosis AP standing"
3960,"42428-3","Spine Thoracic and Lumbar X-ray scoliosis AP standing and in brace"
3961,"42429-1","Spine Thoracic and Lumbar X-ray scoliosis AP standing and W right bending"
3962,"42427-5","Spine Thoracic and Lumbar X-ray scoliosis lateral sitting"
3963,"37660-8","Spine Thoracic and Lumbar X-ray scoliosis lateral standing"
3964,"37846-3","Sternoclavicular Joint X-ray Serendipity"
3965,"37298-7","Sternoclavicular joint - bilateral X-ray Serendipity"
3966,"37299-5","Sternoclavicular joint - left X-ray Serendipity"
3967,"37808-3","Sternoclavicular joint - right X-ray Serendipity"
3968,"43671-7","Thyroid Scan spot"
3969,"42471-3","Pelvis X-ray stereo"
3970,"42474-7","Skull X-ray stereo"
3971,"39516-0","Shoulder X-ray Stryker Notch"
3972,"37024-7","Shoulder - bilateral X-ray Stryker Notch"
3973,"37025-4","Shoulder - left X-ray Stryker Notch"
3974,"37791-1","Shoulder - right X-ray Stryker Notch"
3975,"39517-8","Shoulder X-ray Stryker Notch and West Point"
3976,"37861-2","Sinuses X-ray submentovertex"
3977,"37026-2","Skull X-ray submentovertex"
3978,"43780-6","Knee X-ray Sunrise"
3979,"37027-0","Knee - bilateral X-ray Sunrise"
3980,"43779-8","Knee - left X-ray Sunrise"
3981,"69256-6","Knee - right X-ray Sunrise"
3982,"69239-2","Patella X-ray Sunrise"
3983,"69069-3","Patella - bilateral X-ray Sunrise"
3984,"69064-4","Knee - bilateral X-ray Sunrise and (views standing)"
3985,"69149-3","Knee - left X-ray Sunrise and (views standing)"
3986,"42432-5","Knee - right X-ray Sunrise and (views standing)"
3987,"24944-1","Spine Cervical X-ray Swimmers"
3988,"37028-8","Breast Mammogram tangential"
3989,"37029-6","Breast - bilateral Mammogram tangential"
3990,"37030-4","Breast - left Mammogram tangential"
3991,"37770-5","Breast - right Mammogram tangential"
3992,"37870-3","Skull X-ray Towne"
3993,"24668-6","Colon Fluoroscopy transit Post solid contrast"
3994,"37031-2","Humerus X-ray transthoracic"
3995,"37032-0","Humerus - bilateral X-ray transthoracic"
3996,"37033-8","Humerus - left X-ray transthoracic"
3997,"38007-1","Humerus - right X-ray transthoracic"
3998,"37034-6","Shoulder - left X-ray transthoracic"
3999,"38779-5","Shoulder - right X-ray transthoracic"
4000,"37300-1","Spine Lumbosacral Junction X-ray true AP"
4001,"37037-9","Breast Mammogram true lateral"
4002,"37038-7","Breast - bilateral Mammogram true lateral"
4003,"38855-3","Breast - left Mammogram true lateral"
4004,"37771-3","Breast - right Mammogram true lateral"
4005,"37039-5","Hip X-ray true lateral"
4006,"37040-3","Hip - left X-ray true lateral"
4007,"38772-0","Hip - right X-ray true lateral"
4008,"30790-0","Knee X-ray tunnel"
4009,"37041-1","Knee - bilateral X-ray tunnel"
4010,"37042-9","Knee - left X-ray tunnel"
4011,"37761-4","Knee - right X-ray tunnel"
4012,"38842-1","Wrist - left X-ray tunnel.carpal"
4013,"37677-2","Wrist - right X-ray tunnel.carpal"
4014,"37043-7","Knee - left X-ray tunnel standing"
4015,"37756-4","Knee - right X-ray tunnel standing"
4016,"37044-5","Wrist - left X-ray ulnar deviation"
4017,"37645-9","Wrist - right X-ray ulnar deviation"
4018,"37045-2","Wrist - bilateral X-ray ulnar variance"
4019,"37046-0","Abdomen X-ray upright"
4020,"37047-8","Shoulder - bilateral X-ray Velpeau axillary"
4021,"37048-6","Shoulder - left X-ray Velpeau axillary"
4022,"38780-3","Shoulder - right X-ray Velpeau axillary"
4023,"37049-4","Hip X-ray Von rossen"
4024,"37613-7","Orbit - bilateral X-ray Waters"
4025,"37863-8","Sinuses X-ray Waters"
4026,"24921-9","Skull X-ray Waters"
4027,"42473-9","Sinuses X-ray Waters stereo"
4028,"38117-8","Sinuses X-ray Waters upright"
4029,"30751-2","Shoulder X-ray West Point"
4030,"37050-2","Shoulder - bilateral X-ray West Point"
4031,"37051-0","Shoulder - left X-ray West Point"
4032,"37809-1","Shoulder - right X-ray West Point"
4033,"42680-9","Breast Mammogram XCCL"
4034,"37052-8","Breast - bilateral Mammogram XCCL"
4035,"37053-6","Breast - left Mammogram XCCL"
4036,"37772-1","Breast - right Mammogram XCCL"
4037,"37656-6","Scapula X-ray Y"
4038,"37055-1","Scapula - bilateral X-ray Y"
4039,"37054-4","Scapula - left X-ray Y"
4040,"37790-3","Scapula - right X-ray Y"
4041,"37847-1","Shoulder X-ray Y"
4042,"38858-7","Shoulder - left X-ray Y"
4043,"37805-9","Shoulder - right X-ray Y"
4044,"37848-9","Acromioclavicular Joint X-ray Zanca"
4045,"37056-9","Acromioclavicular joint - bilateral X-ray Zanca"
4046,"37057-7","Acromioclavicular joint - left X-ray Zanca"
4047,"37810-9","Acromioclavicular joint - right X-ray Zanca"
4048,"41793-1","Abdomen X-ray during surgery"
4049,"41790-7","Chest X-ray during surgery"
4050,"24656-1","Chest Fluoroscopy during surgery"
4051,"39047-6","Hip Fluoroscopy during surgery"
4052,"38065-9","Hip - left X-ray during surgery"
4053,"38818-1","Hip - right X-ray during surgery"
4054,"42008-3","Humerus X-ray during surgery"
4055,"24893-0","Rectum Fluoroscopy post contrast PR during defecation"
4056,"37058-5","Calcaneus - bilateral X-ray standing"
4057,"37059-3","Hip - bilateral X-ray standing"
4058,"37207-8","Hip - left X-ray standing"
4059,"37731-7","Hip - right X-ray standing"
4060,"44205-3","Lower extremity - bilateral X-ray standing"
4061,"38850-4","Lower extremity - left X-ray standing"
4062,"37734-1","Lower extremity - right X-ray standing"
4063,"37633-5","Pelvis X-ray standing"
4064,"39144-1","Gastrointestine upper Fluoroscopy W air contrast PO"
4065,"41795-6","Upper Gastrointestine and Small bowel Fluoroscopy W air contrast PO"
4066,"69302-8","Wrist X-ray W clenched fist"
4067,"36968-6","Wrist - bilateral X-ray W clenched fist"
4068,"30639-9","Vessel Fluoroscopic angiogram W contrast"
4069,"42470-5","Gastrointestine upper and Gallbladder Fluoroscopy W contrast PO"
4070,"30809-8","Upper Gastrointestine and Small bowel Fluoroscopy W contrast PO"
4071,"42469-7","Gastrointestine upper and Small bowel and Gallbladder Fluoroscopy W contrast PO"
4072,"38001-4","Chest X-ray W expiration"
4073,"38002-2","Chest X-ray W inspiration"
4074,"37060-1","Fetal X-ray"
4075,"37636-8","Abdomen X-ray"
4076,"46341-4","Abdomen Fluoroscopy"
4077,"24535-7","Acetabulum X-ray"
4078,"26133-9","Acetabulum - bilateral X-ray"
4079,"26134-7","Acetabulum - left X-ray"
4080,"26135-4","Acetabulum - right X-ray"
4081,"24536-5","Acromioclavicular Joint X-ray"
4082,"26136-2","Acromioclavicular joint - bilateral X-ray"
4083,"26137-0","Acromioclavicular joint - left X-ray"
4084,"26138-8","Acromioclavicular joint - right X-ray"
4085,"24541-5","Ankle X-ray"
4086,"26097-6","Ankle - bilateral X-ray"
4087,"26098-4","Ankle - left X-ray"
4088,"51395-2","Ankle - left and Foot.left X-ray"
4089,"26099-2","Ankle - right X-ray"
4090,"51394-5","Ankle - right and Foot - right X-ray"
4091,"36625-2","Breast Mammogram"
4092,"46342-2","Breast FFD mammogram"
4093,"38070-9","Breast implant Mammogram"
4094,"38071-7","Breast implant - bilateral Mammogram"
4095,"38072-5","Breast implant - left Mammogram"
4096,"38820-7","Breast implant - right Mammogram"
4097,"46380-2","Breast Implant - unilateral Mammogram"
4098,"24597-7","Breast specimen Mammogram"
4099,"38079-0","Breast specimen - bilateral Mammogram"
4100,"38080-8","Breast specimen - left Mammogram"
4101,"38821-5","Breast specimen - right Mammogram"
4102,"36626-0","Breast - bilateral Mammogram"
4103,"36627-8","Breast - left Mammogram"
4104,"37774-7","Breast - right Mammogram"
4105,"46339-8","Breast - unilateral Mammogram"
4106,"24612-4","Calcaneus X-ray"
4107,"26100-8","Calcaneus - bilateral X-ray"
4108,"26101-6","Calcaneus - left X-ray"
4109,"26102-4","Calcaneus - right X-ray"
4110,"30745-4","Chest X-ray"
4111,"30631-6","Chest Fluoroscopy"
4112,"42269-1","Chest and Abdomen X-ray"
4113,"24664-5","Clavicle X-ray"
4114,"26106-5","Clavicle - bilateral X-ray"
4115,"26107-3","Clavicle - left X-ray"
4116,"26108-1","Clavicle - right X-ray"
4117,"30883-3","Coccyx X-ray"
4118,"24676-9","Elbow X-ray"
4119,"26109-9","Elbow - bilateral X-ray"
4120,"26110-7","Elbow - left X-ray"
4121,"26111-5","Elbow - right X-ray"
4122,"46381-0","Elbow+Radius+Ulna X-ray"
4123,"37637-6","Extremity X-ray"
4124,"24695-9","Facial bones X-ray"
4125,"37303-5","Facial bones and Zygomatic arch X-ray"
4126,"24704-9","Femur X-ray"
4127,"26118-0","Femur - bilateral X-ray"
4128,"26120-6","Femur - left X-ray"
4129,"26122-2","Femur - right X-ray"
4130,"24706-4","Finger X-ray"
4131,"26124-8","Finger - bilateral X-ray"
4132,"30783-5","Finger fifth X-ray"
4133,"37517-0","Finger fifth - bilateral X-ray"
4134,"37518-8","Finger fifth - left X-ray"
4135,"38147-5","Finger fifth - right X-ray"
4136,"30782-7","Finger fourth X-ray"
4137,"37519-6","Finger fourth - bilateral X-ray"
4138,"37520-4","Finger fourth - left X-ray"
4139,"38146-7","Finger fourth - right X-ray"
4140,"26125-5","Finger - left X-ray"
4141,"26126-3","Finger - right X-ray"
4142,"30780-1","Finger second X-ray"
4143,"37521-2","Finger second - bilateral X-ray"
4144,"37522-0","Finger second - left X-ray"
4145,"38144-2","Finger second - right X-ray"
4146,"30781-9","Finger third X-ray"
4147,"37523-8","Finger third - bilateral X-ray"
4148,"37524-6","Finger third - left X-ray"
4149,"38145-9","Finger third - right X-ray"
4150,"24709-8","Foot X-ray"
4151,"26127-1","Foot - bilateral X-ray"
4152,"26128-9","Foot - left X-ray"
4153,"26129-7","Foot - right X-ray"
4154,"42399-6","Foot sesamoid bones X-ray"
4155,"42400-2","Foot sesamoid bones - bilateral X-ray"
4156,"43641-0","Foot sesamoid bones - left X-ray"
4157,"42434-1","Foot sesamoid bones - right X-ray"
4158,"37532-9","Great toe - bilateral X-ray"
4159,"37533-7","Great toe - left X-ray"
4160,"38152-5","Great toe - right X-ray"
4161,"28582-5","Hand X-ray"
4162,"36629-4","Hand - bilateral X-ray"
4163,"36630-2","Hand - left X-ray"
4164,"37716-8","Hand - right X-ray"
4165,"24752-8","Heart Fluoroscopy video"
4166,"24762-7","Hip X-ray"
4167,"26130-5","Hip - bilateral X-ray"
4168,"26131-3","Hip - left X-ray"
4169,"26132-1","Hip - right X-ray"
4170,"28567-6","Humerus X-ray"
4171,"37319-1","Humerus bicipital groove X-ray"
4172,"37321-7","Humerus bicipital groove - bilateral X-ray"
4173,"37320-9","Humerus bicipital groove - left X-ray"
4174,"38797-7","Humerus bicipital groove - right X-ray"
4175,"37062-7","Humerus - bilateral X-ray"
4176,"36632-8","Humerus - left X-ray"
4177,"37738-2","Humerus - right X-ray"
4178,"36628-6","Internal auditory canal X-ray"
4179,"28565-0","Knee X-ray"
4180,"36635-1","Knee - bilateral X-ray"
4181,"36636-9","Knee - left X-ray"
4182,"37758-0","Knee - right X-ray"
4183,"48465-9","Larynx Fluoroscopy"
4184,"24686-8","Lower extremity X-ray"
4185,"26112-3","Lower extremity - bilateral X-ray"
4186,"26113-1","Lower extremity - left X-ray"
4187,"26114-9","Lower extremity - right X-ray"
4188,"24829-4","Mandible X-ray"
4189,"48745-4","Mandible - left X-ray"
4190,"43533-9","Mandible - right X-ray"
4191,"24830-2","Mastoid X-ray"
4192,"26139-6","Mastoid - bilateral X-ray"
4193,"26140-4","Mastoid - left X-ray"
4194,"26141-2","Mastoid - right X-ray"
4195,"36637-7","Maxilla X-ray"
4196,"24834-4","Nasal bones X-ray"
4197,"37639-2","Neck X-ray"
4198,"37332-4","Olecranon - left X-ray"
4199,"38798-5","Olecranon - right X-ray"
4200,"24846-8","Optic foramen X-ray"
4201,"26142-0","Optic foramen - bilateral X-ray"
4202,"26143-8","Optic foramen - left X-ray"
4203,"26144-6","Optic foramen - right X-ray"
4204,"36886-0","Orbit X-ray"
4205,"24854-2","Orbit - bilateral X-ray"
4206,"36887-8","Orbit - left X-ray"
4207,"38774-6","Orbit - right X-ray"
4208,"43529-7","Orbit + Facial bones X-ray"
4209,"24855-9","Oropharynx Fluoroscopy video"
4210,"30791-8","Patella X-ray"
4211,"36638-5","Patella - bilateral X-ray"
4212,"36639-3","Patella - left X-ray"
4213,"37777-0","Patella - right X-ray"
4214,"28561-9","Pelvis X-ray"
4215,"30885-8","Pelvis symphysis pubis X-ray"
4216,"30767-8","Pelvis and Hip X-ray"
4217,"30768-6","Pelvis and Hip - bilateral X-ray"
4218,"36631-0","Pelvis and Hip - left X-ray"
4219,"38771-2","Pelvis and Hip - right X-ray"
4220,"47984-0","Pelvis and Spine Lumbar X-ray"
4221,"24745-2","Petrous bone X-ray"
4222,"26146-1","Radius - bilateral and Ulna - bilateral X-ray"
4223,"26148-7","Radius - left and Ulna.left X-ray"
4224,"26150-3","Radius - right and Ulna - right X-ray"
4225,"24891-4","Radius and Ulna X-ray"
4226,"24899-7","Ribs X-ray"
4227,"37937-0","Ribs anterior X-ray"
4228,"38073-3","Ribs anterior - bilateral X-ray"
4229,"38074-1","Ribs anterior - left X-ray"
4230,"37963-6","Ribs anterior - right X-ray"
4231,"38868-6","Ribs anterior and posterior - left X-ray"
4232,"37962-8","Ribs anterior and posterior - right X-ray"
4233,"26151-1","Ribs - bilateral X-ray"
4234,"69071-9","Ribs - bilateral and Chest X-ray"
4235,"26152-9","Ribs - left X-ray"
4236,"39326-4","Ribs - left and Chest X-ray"
4237,"38866-0","Ribs lower - left X-ray"
4238,"39489-0","Ribs lower posterior X-ray"
4239,"42381-4","Ribs lower posterior - left X-ray"
4240,"39493-2","Ribs lower posterior - right X-ray"
4241,"37960-2","Ribs lower - right X-ray"
4242,"37938-8","Ribs posterior X-ray"
4243,"39352-0","Ribs posterior - bilateral X-ray"
4244,"38869-4","Ribs posterior - left X-ray"
4245,"37964-4","Ribs posterior - right X-ray"
4246,"26153-7","Ribs - right X-ray"
4247,"39351-2","Ribs upper anterior and posterior - left X-ray"
4248,"39491-6","Ribs upper anterior and posterior - right X-ray"
4249,"38867-8","Ribs upper - left X-ray"
4250,"39353-8","Ribs upper posterior - left X-ray"
4251,"39492-4","Ribs upper posterior - right X-ray"
4252,"37961-0","Ribs upper - right X-ray"
4253,"24900-3","Sacroiliac Joint X-ray"
4254,"36633-6","Sacroiliac joint - bilateral X-ray"
4255,"36634-4","Sacroiliac joint - left X-ray"
4256,"37786-1","Sacroiliac joint - right X-ray"
4257,"30884-1","Sacrum X-ray"
4258,"24665-2","Sacrum and Coccyx X-ray"
4259,"39058-3","Salivary gland X-ray"
4260,"24903-7","Scapula X-ray"
4261,"26154-5","Scapula - bilateral X-ray"
4262,"26155-2","Scapula - left X-ray"
4263,"26156-0","Scapula - right X-ray"
4264,"42159-4","Sella turcica X-ray"
4265,"24909-4","Shoulder X-ray"
4266,"26157-8","Shoulder - bilateral X-ray"
4267,"26158-6","Shoulder - left X-ray"
4268,"26159-4","Shoulder - right X-ray"
4269,"42160-2","Shunt X-ray"
4270,"24911-0","Shunt Fluoroscopy"
4271,"24916-9","Sinuses X-ray"
4272,"28564-3","Skull X-ray"
4273,"48697-7","Skull.base X-ray"
4274,"37338-1","Skull and Facial bones and Mandible X-ray"
4275,"28613-8","Spine X-ray"
4276,"24946-6","Spine Cervical X-ray"
4277,"36640-1","Spine Cervical Fluoroscopy"
4278,"43538-8","Spine Cervical Fluoroscopy video"
4279,"37481-9","Spine Cervical and Spine Thoracic X-ray"
4280,"38008-9","Spine Cervical and Thoracic and Lumbar X-ray"
4281,"43781-4","Spine Cervicothoracic Junction X-ray"
4282,"24972-2","Spine Lumbar X-ray"
4283,"43536-2","Spine Lumbar Fluoroscopy video"
